19200
1    230.000    310.000    130.000      0.118     -0.275     206.436  -4.190251e+001  3.412586e+000
1    230.000    310.000    130.000      0.118     -0.196     206.436  -4.302530e+001  2.289798e+000
1    230.000    310.000    130.000      0.118     -0.118     206.436  -3.237674e+001  1.293836e+001
1    230.000    310.000    130.000      0.118     -0.039     206.436  -5.806114e+001  -1.274604e+001
1    230.000    310.000    130.000      0.118      0.039     201.401  8.043291e+000  8.043291e+000
1    230.000    310.000    130.000      0.118      0.118     201.401  -4.651305e+000  -4.651306e+000
1    230.000    310.000    130.000      0.118      0.196     201.401  8.004215e+000  8.004215e+000
1    230.000    310.000    130.000      0.118      0.275     201.401  -7.839182e+000  -7.839182e+000
1    230.000    310.000    130.000      0.118      0.353     201.401  -5.474306e+000  -5.474306e+000
1    230.000    310.000    130.000      0.118      0.432     201.401  1.893616e+000  1.893616e+000
1    230.000    310.000    130.000      0.118      0.511     201.401  -5.870471e-001  -5.870471e-001
1    230.000    310.000    130.000      0.118      0.589     201.401  4.371692e+000  4.371692e+000
1    230.000    310.000    130.000      0.118      0.668     201.401  -6.025930e+000  -6.025930e+000
1    230.000    310.000    130.000      0.118      0.746     201.401  -7.893591e+000  -7.893591e+000
1    230.000    310.000    130.000      0.118      0.825     201.401  -3.172289e+000  -3.172289e+000
1    230.000    310.000    130.000      0.118      0.903     201.401  1.238935e+001  1.238935e+001
1    230.000    310.000    130.000      0.118      0.982     201.401  4.434640e+000  4.434640e+000
1    230.000    310.000    130.000      0.118      1.060     196.366  6.328666e+000  6.328666e+000
1    230.000    310.000    130.000      0.118      1.139     196.366  -3.790791e+000  -3.790791e+000
1    230.000    310.000    130.000      0.118      1.217     196.366  3.130654e+000  3.130654e+000
1    230.000    310.000    130.000      0.118      1.296     196.366  -1.139282e+000  -1.139282e+000
1    230.000    310.000    130.000      0.118      1.374     201.401  8.152913e+000  8.152913e+000
1    230.000    310.000    130.000      0.118      1.453     201.401  6.777545e+000  6.777545e+000
1    230.000    310.000    130.000      0.118      1.532     201.401  4.016768e-002  4.016767e-002
1    230.000    310.000    130.000      0.118      1.610     201.401  -4.021872e+000  -4.021872e+000
1    230.000    310.000    130.000      0.118      1.689     201.401  4.989071e+000  4.989071e+000
1    230.000    310.000    130.000      0.118      1.767     201.401  -5.963610e+000  -5.963610e+000
1    230.000    310.000    130.000      0.118      1.846     201.401  2.605823e+000  2.605823e+000
1    230.000    310.000    130.000      0.118      1.924     201.401  8.977312e-001  8.977312e-001
1    230.000    310.000    130.000      0.118      2.003     201.401  2.616061e+000  2.616061e+000
1    230.000    310.000    130.000      0.118      2.081     201.401  -4.009981e+000  -4.009981e+000
1    230.000    310.000    130.000      0.118      2.160     201.401  -4.997680e+000  -4.997680e+000
1    230.000    310.000    130.000      0.118      2.238     201.401  7.806679e-001  7.806679e-001
1    230.000    310.000    130.000      0.118      2.317     201.401  3.774838e+000  3.774838e+000
1    230.000    310.000    130.000      0.118      2.395     201.401  -4.073983e+000  -4.073983e+000
1    230.000    310.000    130.000      0.118      2.474     201.401  -2.177338e-001  -2.177339e-001
1    230.000    310.000    130.000      0.118      2.553     201.401  -7.507699e-001  -7.507700e-001
1    230.000    310.000    130.000      0.118      2.631     201.401  -4.640853e+000  -4.640853e+000
1    230.000    310.000    130.000      0.118      2.710     201.401  1.034722e+000  1.034722e+000
1    230.000    310.000    130.000      0.118      2.788     201.401  2.999525e-001  2.999524e-001
1    230.000    310.000    130.000      0.118      2.867     201.401  1.573058e+000  1.573058e+000
1    230.000    310.000    130.000      0.118      2.945     206.436  1.183833e+001  1.183833e+001
1    230.000    310.000    130.000      0.118      3.024     206.436  -1.882252e+000  -1.882252e+000
1    230.000    310.000    130.000      0.118      3.102     206.436  -8.662766e+000  -8.662766e+000
1    230.000    310.000    130.000      0.196     -3.102     209.002  -1.424656e+000  -1.424656e+000
1    230.000    310.000    130.000      0.196     -3.024     209.002  1.372428e+001  1.372428e+001
1    230.000    310.000    130.000      0.196     -2.945     209.002  6.098553e+000  6.098553e+000
1    230.000    310.000    130.000      0.196     -2.867     209.002  -6.594949e+000  -6.594950e+000
1    230.000    310.000    130.000      0.196     -2.788     209.002  -6.105729e-001  -6.105744e-001
1    230.000    310.000    130.000      0.196     -2.710     209.002  -8.147652e+000  -8.147655e+000
1    230.000    310.000    130.000      0.196     -2.631     209.002  3.972930e+000  3.972925e+000
1    230.000    310.000    130.000      0.196     -2.553     214.099  2.952197e+000  2.952189e+000
1    230.000    310.000    130.000      0.196     -2.474     214.099  8.436131e+000  8.436118e+000
1    230.000    310.000    130.000      0.196     -2.395     214.099  8.965575e-001  8.965350e-001
1    230.000    310.000    130.000      0.196     -2.317     214.099  -1.074545e+001  -1.074549e+001
1    230.000    310.000    130.000      0.196     -2.238     214.099  -2.680477e+000  -2.680533e+000
1    230.000    310.000    130.000      0.196     -2.160     214.099  2.964610e+000  2.964523e+000
1    230.000    310.000    130.000      0.196     -2.081     219.197  1.123084e+000  4.316864e+000
1    230.000    310.000    130.000      0.196     -2.003     219.197  -2.053329e+001  1.020113e-001
1    230.000    310.000    130.000      0.196     -1.924     219.197  -4.460561e+001  1.272691e+000
1    230.000    310.000    130.000      0.196     -1.846     219.197  -4.673701e+001  -8.587094e-001
1    230.000    310.000    130.000      0.196     -1.767     219.197  -5.462484e+001  -8.746536e+000
1    230.000    310.000    130.000      0.196     -1.689     219.197  -5.366288e+001  -7.784679e+000
1    230.000    310.000    130.000      0.196     -1.610     219.197  -5.725347e+001  -1.137527e+001
1    230.000    310.000    130.000      0.196     -1.532     219.197  -5.101788e+001  -5.139682e+000
1    230.000    310.000    130.000      0.196     -1.453     219.197  -4.782119e+001  -1.942987e+000
1    230.000    310.000    130.000      0.196     -1.374     219.197  -3.565486e+001  1.022334e+001
1    230.000    310.000    130.000      0.196     -1.296     219.197  -4.996703e+001  -4.088832e+000
1    230.000    310.000    130.000      0.196     -1.217     219.197  -5.295372e+001  -7.075521e+000
1    230.000    310.000    130.000      0.196     -1.139     214.099  -5.102816e+001  -5.149862e+000
1    230.000    310.000    130.000      0.196     -1.060     214.099  -4.649003e+001  -6.117267e-001
1    230.000    310.000    130.000      0.196     -0.982     214.099  -3.842548e+001  7.452821e+000
1    230.000    310.000    130.000      0.196     -0.903     214.099  -4.565798e+001  2.204175e-001
1    230.000    310.000    130.000      0.196     -0.825     214.099  -3.508311e+001  1.079529e+001
1    230.000    310.000    130.000      0.196     -0.746     214.099  -4.986708e+001  -3.988676e+000
1    230.000    310.000    130.000      0.196     -0.668     214.099  -4.544563e+001  4.327713e-001
1    230.000    310.000    130.000      0.196     -0.589     214.099  -5.022654e+001  -4.348143e+000
1    230.000    310.000    130.000      0.196     -0.511     209.002  -4.621715e+001  -3.387477e-001
1    230.000    310.000    130.000      0.196     -0.432     209.002  -5.242868e+001  -6.550279e+000
1    230.000    310.000    130.000      0.196     -0.353     209.002  -4.099690e+001  4.881499e+000
1    230.000    310.000    130.000      0.196     -0.275     209.002  -4.264458e+001  3.233816e+000
1    230.000    310.000    130.000      0.196     -0.196     209.002  -4.402790e+001  1.850498e+000
1    230.000    310.000    130.000      0.196     -0.118     203.904  -4.093283e+001  4.945568e+000
1    230.000    310.000    130.000      0.196     -0.039     203.904  -5.166942e+001  -5.791017e+000
1    230.000    310.000    130.000      0.196      0.039     203.904  5.439314e+000  5.439313e+000
1    230.000    310.000    130.000      0.196      0.118     203.904  -2.201729e+000  -2.201730e+000
1    230.000    310.000    130.000      0.196      0.196     203.904  -1.177801e+000  -1.177801e+000
1    230.000    310.000    130.000      0.196      0.275     203.904  4.488448e+000  4.488448e+000
1    230.000    310.000    130.000      0.196      0.353     203.904  -7.766762e+000  -7.766762e+000
1    230.000    310.000    130.000      0.196      0.432     198.806  -1.719185e+000  -1.719185e+000
1    230.000    310.000    130.000      0.196      0.511     198.806  8.689363e-001  8.689362e-001
1    230.000    310.000    130.000      0.196      0.589     198.806  -6.644350e+000  -6.644350e+000
1    230.000    310.000    130.000      0.196      0.668     198.806  1.531917e+000  1.531917e+000
1    230.000    310.000    130.000      0.196      0.746     198.806  2.321715e+000  2.321715e+000
1    230.000    310.000    130.000      0.196      0.825     198.806  8.271015e+000  8.271015e+000
1    230.000    310.000    130.000      0.196      0.903     198.806  -5.991003e+000  -5.991003e+000
1    230.000    310.000    130.000      0.196      0.982     198.806  -7.485087e+000  -7.485087e+000
1    230.000    310.000    130.000      0.196      1.060     198.806  5.043489e-001  5.043489e-001
1    230.000    310.000    130.000      0.196      1.139     197.882  -4.527308e-001  -4.527308e-001
1    230.000    310.000    130.000      0.196      1.217     193.709  -4.523301e+000  -4.523301e+000
1    230.000    310.000    130.000      0.196      1.296     193.709  7.940876e+000  7.940876e+000
1    230.000    310.000    130.000      0.196      1.374     193.709  5.937449e-002  5.937449e-002
1    230.000    310.000    130.000      0.196      1.453     193.709  -2.541736e+000  -2.541736e+000
1    230.000    310.000    130.000      0.196      1.532     193.709  2.034095e+000  2.034095e+000
1    230.000    310.000    130.000      0.196      1.610     193.709  -2.478426e+000  -2.478426e+000
1    230.000    310.000    130.000      0.196      1.689     193.709  1.140278e+001  1.140278e+001
1    230.000    310.000    130.000      0.196      1.767     193.709  -1.595761e+000  -1.595761e+000
1    230.000    310.000    130.000      0.196      1.846     193.709  1.976573e+000  1.976573e+000
1    230.000    310.000    130.000      0.196      1.924     193.709  -9.261912e-001  -9.261912e-001
1    230.000    310.000    130.000      0.196      2.003     197.920  1.298031e+001  1.298031e+001
1    230.000    310.000    130.000      0.196      2.081     198.806  -5.709923e+000  -5.709923e+000
1    230.000    310.000    130.000      0.196      2.160     198.806  1.956691e+000  1.956691e+000
1    230.000    310.000    130.000      0.196      2.238     198.806  5.965099e+000  5.965099e+000
1    230.000    310.000    130.000      0.196      2.317     198.806  -8.682478e+000  -8.682478e+000
1    230.000    310.000    130.000      0.196      2.395     198.806  -3.147038e+000  -3.147038e+000
1    230.000    310.000    130.000      0.196      2.474     198.806  1.336563e+000  1.336563e+000
1    230.000    310.000    130.000      0.196      2.553     198.806  -2.427812e+000  -2.427812e+000
1    230.000    310.000    130.000      0.196      2.631     203.904  8.213439e+000  8.213439e+000
1    230.000    310.000    130.000      0.196      2.710     198.806  -1.139330e+001  -1.139330e+001
1    230.000    310.000    130.000      0.196      2.788     203.904  -4.003592e+000  -4.003592e+000
1    230.000    310.000    130.000      0.196      2.867     203.904  -2.987653e+000  -2.987653e+000
1    230.000    310.000    130.000      0.196      2.945     203.904  1.359586e+001  1.359586e+001
1    230.000    310.000    130.000      0.196      3.024     203.904  -4.486102e+000  -4.486102e+000
1    230.000    310.000    130.000      0.196      3.102     203.904  3.823743e+000  3.823743e+000
1    230.000    310.000    130.000      0.275     -3.102     207.808  7.820089e+000  7.820089e+000
1    230.000    310.000    130.000      0.275     -3.024     207.808  1.096759e+000  1.096759e+000
1    230.000    310.000    130.000      0.275     -2.945     213.004  -2.008803e+000  -2.008803e+000
1    230.000    310.000    130.000      0.275     -2.867     213.004  1.366535e-001  1.366528e-001
1    230.000    310.000    130.000      0.275     -2.788     213.004  6.744235e+000  6.744233e+000
1    230.000    310.000    130.000      0.275     -2.710     213.004  -3.748989e+000  -3.748992e+000
1    230.000    310.000    130.000      0.275     -2.631     213.004  -9.413987e+000  -9.413994e+000
1    230.000    310.000    130.000      0.275     -2.553     218.199  -5.476135e-001  -5.476282e-001
1    230.000    310.000    130.000      0.275     -2.474     218.199  8.271959e+000  8.271927e+000
1    230.000    310.000    130.000      0.275     -2.395     218.199  -6.276285e+000  -6.276351e+000
1    230.000    310.000    130.000      0.275     -2.317     218.199  1.160700e+001  1.160687e+001
1    230.000    310.000    130.000      0.275     -2.238     223.394  5.620041e+000  5.619794e+000
1    230.000    310.000    130.000      0.275     -2.160     223.394  7.683572e+000  7.683124e+000
1    230.000    310.000    130.000      0.275     -2.081     223.394  2.564548e+000  2.563746e+000
1    230.000    310.000    130.000      0.275     -2.003     223.394  7.238149e+000  7.236812e+000
1    230.000    310.000    130.000      0.275     -1.924     223.394  7.269643e-001  3.283434e+000
1    230.000    310.000    130.000      0.275     -1.846     223.394  -3.444181e+001  -2.830207e+000
1    230.000    310.000    130.000      0.275     -1.767     223.394  -4.461711e+001  2.137693e+000
1    230.000    310.000    130.000      0.275     -1.689     223.394  -4.451650e+001  2.237905e+000
1    230.000    310.000    130.000      0.275     -1.610     223.394  -5.448494e+001  -7.731042e+000
1    230.000    310.000    130.000      0.275     -1.532     223.394  -4.886869e+001  -2.115488e+000
1    230.000    310.000    130.000      0.275     -1.453     223.394  -3.273567e+001  1.401733e+001
1    230.000    310.000    130.000      0.275     -1.374     223.394  -5.511403e+001  -8.360926e+000
1    230.000    310.000    130.000      0.275     -1.296     223.394  -5.303066e+001  -6.277165e+000
1    230.000    310.000    130.000      0.275     -1.217     223.394  -4.748619e+001  -7.318914e-001
1    230.000    310.000    130.000      0.275     -1.139     223.394  -4.867037e+001  -1.915366e+000
1    230.000    310.000    130.000      0.275     -1.060     223.394  -4.939008e+001  -2.634577e+000
1    230.000    310.000    130.000      0.275     -0.982     218.199  -3.457387e+001  1.218203e+001
1    230.000    310.000    130.000      0.275     -0.903     218.199  -4.870827e+001  -1.951870e+000
1    230.000    310.000    130.000      0.275     -0.825     218.199  -3.809901e+001  8.657493e+000
1    230.000    310.000    130.000      0.275     -0.746     218.199  -3.744156e+001  9.315141e+000
1    230.000    310.000    130.000      0.275     -0.668     218.199  -4.968664e+001  -2.929843e+000
1    230.000    310.000    130.000      0.275     -0.589     213.004  -5.189298e+001  -5.136178e+000
1    230.000    310.000    130.000      0.275     -0.511     213.004  -4.220890e+001  1.654495e+000
1    230.000    310.000    130.000      0.275     -0.432     213.004  -3.350962e+001  4.516480e+000
1    230.000    310.000    130.000      0.275     -0.353     213.004  -3.830354e+001  -4.846843e+000
1    230.000    310.000    130.000      0.275     -0.275     210.451  -3.737453e+001  -7.355432e+000
1    230.000    310.000    130.000      0.275     -0.196     207.808  -3.193214e+001  -4.429143e+000
1    230.000    310.000    130.000      0.275     -0.118     207.808  -3.632790e+001  -1.043830e+001
1    230.000    310.000    130.000      0.275     -0.039     207.808  -3.054057e+001  -5.455474e+000
1    230.000    310.000    130.000      0.275      0.039     202.697  5.637341e+000  5.637341e+000
1    230.000    310.000    130.000      0.275      0.118     202.613  -1.131791e+001  -1.131791e+001
1    230.000    310.000    130.000      0.275      0.196     202.613  -4.777550e+000  -4.777550e+000
1    230.000    310.000    130.000      0.275      0.275     202.613  8.326810e+000  8.326810e+000
1    230.000    310.000    130.000      0.275      0.353     202.613  -1.558445e+000  -1.558445e+000
1    230.000    310.000    130.000      0.275      0.432     202.613  -7.592376e+000  -7.592376e+000
1    230.000    310.000    130.000      0.275      0.511     197.418  -9.178688e+000  -9.178688e+000
1    230.000    310.000    130.000      0.275      0.589     197.418  3.877586e+000  3.877586e+000
1    230.000    310.000    130.000      0.275      0.668     197.418  1.179818e+000  1.179818e+000
1    230.000    310.000    130.000      0.275      0.746     197.418  7.601903e-001  7.601903e-001
1    230.000    310.000    130.000      0.275      0.825     197.418  -7.580655e+000  -7.580655e+000
1    230.000    310.000    130.000      0.275      0.903     197.418  1.669910e-001  1.669910e-001
1    230.000    310.000    130.000      0.275      0.982     197.418  4.920170e+000  4.920170e+000
1    230.000    310.000    130.000      0.275      1.060     192.223  2.565256e+000  2.565256e+000
1    230.000    310.000    130.000      0.275      1.139     192.223  -2.981812e+000  -2.981812e+000
1    230.000    310.000    130.000      0.275      1.217     196.287  2.537030e+000  2.537030e+000
1    230.000    310.000    130.000      0.275      1.296     192.223  2.836753e+000  2.836753e+000
1    230.000    310.000    130.000      0.275      1.374     192.223  7.582054e+000  7.582054e+000
1    230.000    310.000    130.000      0.275      1.453     192.223  -8.267549e+000  -8.267549e+000
1    230.000    310.000    130.000      0.275      1.532     192.223  -5.858918e-001  -5.858918e-001
1    230.000    310.000    130.000      0.275      1.610     192.223  -6.505398e+000  -6.505398e+000
1    230.000    310.000    130.000      0.275      1.689     192.223  4.588402e+000  4.588402e+000
1    230.000    310.000    130.000      0.275      1.767     192.223  2.059191e+000  2.059191e+000
1    230.000    310.000    130.000      0.275      1.846     192.223  -9.913546e-001  -9.913546e-001
1    230.000    310.000    130.000      0.275      1.924     196.245  -3.736099e+000  -3.736099e+000
1    230.000    310.000    130.000      0.275      2.003     197.418  -1.027776e+001  -1.027776e+001
1    230.000    310.000    130.000      0.275      2.081     197.418  1.338285e+000  1.338285e+000
1    230.000    310.000    130.000      0.275      2.160     197.418  3.242470e+000  3.242470e+000
1    230.000    310.000    130.000      0.275      2.238     197.418  -3.338172e+000  -3.338172e+000
1    230.000    310.000    130.000      0.275      2.317     197.418  9.281877e-001  9.281877e-001
1    230.000    310.000    130.000      0.275      2.395     197.418  -8.957479e+000  -8.957479e+000
1    230.000    310.000    130.000      0.275      2.474     197.418  -2.098310e+000  -2.098310e+000
1    230.000    310.000    130.000      0.275      2.553     198.991  3.989400e+000  3.989400e+000
1    230.000    310.000    130.000      0.275      2.631     202.613  9.624075e+000  9.624075e+000
1    230.000    310.000    130.000      0.275      2.710     202.613  -4.995625e+000  -4.995625e+000
1    230.000    310.000    130.000      0.275      2.788     202.613  1.784605e+000  1.784605e+000
1    230.000    310.000    130.000      0.275      2.867     202.613  4.514018e+000  4.514018e+000
1    230.000    310.000    130.000      0.275      2.945     202.613  -3.754948e-001  -3.754948e-001
1    230.000    310.000    130.000      0.275      3.024     207.808  3.535979e+000  3.535979e+000
1    230.000    310.000    130.000      0.275      3.102     207.808  1.073642e+000  1.073642e+000
