ID X Y Z Length
1073 310.00000000 270.00000000  70.00000000 500.00000000
1074 310.00000000 270.00000000  70.00000000 500.00000000
1075 310.00000000 270.00000000  70.00000000 500.00000000
1076 310.00000000 270.00000000  70.00000000 500.00000000
1077 310.00000000 270.00000000  70.00000000 500.00000000
1078 310.00000000 270.00000000  70.00000000 500.00000000
1079 310.00000000 270.00000000  70.00000000 500.00000000
1080 310.00000000 270.00000000  70.00000000 500.00000000
1081 310.00000000 230.00000000  70.00000000 500.00000000
1082 310.00000000 230.00000000  70.00000000 500.00000000
1083 310.00000000 230.00000000  70.00000000 500.00000000
1084 310.00000000 230.00000000  70.00000000 500.00000000
1085 310.00000000 230.00000000  70.00000000 500.00000000
1086 310.00000000 230.00000000  70.00000000 500.00000000
1087 310.00000000 230.00000000  70.00000000 500.00000000
1088 310.00000000 230.00000000  70.00000000 500.00000000
1089 310.00000000 230.00000000  70.00000000 500.00000000
1090 310.00000000 230.00000000  70.00000000 500.00000000
1091 310.00000000 230.00000000  70.00000000 500.00000000
1092 310.00000000 230.00000000  70.00000000 500.00000000
1093 310.00000000 230.00000000  70.00000000 500.00000000
1094 310.00000000 230.00000000  70.00000000 500.00000000
1095 310.00000000 230.00000000  70.00000000 500.00000000
1096 310.00000000 230.00000000  70.00000000 500.00000000
1097 310.00000000 230.00000000  70.00000000 500.00000000
1098 310.00000000 230.00000000  70.00000000 500.00000000
1099 310.00000000 230.00000000  70.00000000 500.00000000
1100 310.00000000 230.00000000  70.00000000 500.00000000
1101 310.00000000 230.00000000  70.00000000 500.00000000
1102 310.00000000 230.00000000  70.00000000 500.00000000
1103 310.00000000 230.00000000  70.00000000 500.00000000
1104 310.00000000 230.00000000  70.00000000 500.00000000
1105 310.00000000 230.00000000  70.00000000 500.00000000
1106 310.00000000 230.00000000  70.00000000 500.00000000
1107 310.00000000 230.00000000  70.00000000 500.00000000
1108 310.00000000 230.00000000  70.00000000 500.00000000
1109 310.00000000 230.00000000  70.00000000 500.00000000
1110 310.00000000 230.00000000  70.00000000 500.00000000
1111 310.00000000 230.00000000  70.00000000 500.00000000
1112 310.00000000 230.00000000  70.00000000 500.00000000
1113 310.00000000 230.00000000  70.00000000 500.00000000
1114 310.00000000 230.00000000  70.00000000 500.00000000
1115 310.00000000 230.00000000  70.00000000 500.00000000
1116 310.00000000 230.00000000  70.00000000 500.00000000
1117 310.00000000 230.00000000  70.00000000 500.00000000
1118 310.00000000 230.00000000  70.00000000 500.00000000
1119 310.00000000 230.00000000  70.00000000 500.00000000
1120 310.00000000 230.00000000  70.00000000 500.00000000
1121 310.00000000 230.00000000  70.00000000 500.00000000
1122 310.00000000 230.00000000  70.00000000 500.00000000
1123 310.00000000 230.00000000  70.00000000 500.00000000
1124 310.00000000 230.00000000  70.00000000 500.00000000
1125 310.00000000 230.00000000  70.00000000 500.00000000
1126 310.00000000 230.00000000  70.00000000 500.00000000
1127 310.00000000 230.00000000  70.00000000 500.00000000
1128 310.00000000 230.00000000  70.00000000 500.00000000
1129 310.00000000 230.00000000  70.00000000 500.00000000
1130 310.00000000 230.00000000  70.00000000 500.00000000
1131 310.00000000 230.00000000  70.00000000 500.00000000
1132 310.00000000 230.00000000  70.00000000 500.00000000
1133 310.00000000 230.00000000  70.00000000 500.00000000
1134 310.00000000 230.00000000  70.00000000 500.00000000
1135 310.00000000 230.00000000  70.00000000 500.00000000
1136 310.00000000 230.00000000  70.00000000 500.00000000
1137 310.00000000 230.00000000  70.00000000 500.00000000
1138 310.00000000 230.00000000  70.00000000 500.00000000
1139 310.00000000 230.00000000  70.00000000 500.00000000
1140 310.00000000 230.00000000  70.00000000 500.00000000
1141 310.00000000 230.00000000  70.00000000 500.00000000
1142 310.00000000 230.00000000  70.00000000 500.00000000
1143 310.00000000 230.00000000  70.00000000 500.00000000
1144 310.00000000 230.00000000  70.00000000 500.00000000
1145 310.00000000 230.00000000  70.00000000 500.00000000
1146 310.00000000 230.00000000  70.00000000 500.00000000
1147 310.00000000 230.00000000  70.00000000 500.00000000
1148 310.00000000 230.00000000  70.00000000 500.00000000
1149 310.00000000 230.00000000  70.00000000 500.00000000
1150 310.00000000 230.00000000  70.00000000 500.00000000
1151 310.00000000 230.00000000  70.00000000 500.00000000
1152 310.00000000 230.00000000  70.00000000 500.00000000
1153 310.00000000 230.00000000  70.00000000 500.00000000
1154 310.00000000 230.00000000  70.00000000 500.00000000
1155 310.00000000 230.00000000  70.00000000 500.00000000
1156 310.00000000 230.00000000  70.00000000 500.00000000
1157 310.00000000 230.00000000  70.00000000 500.00000000
1158 310.00000000 230.00000000  70.00000000 500.00000000
1159 310.00000000 230.00000000  70.00000000 500.00000000
1160 310.00000000 230.00000000  70.00000000 500.00000000
1161 310.00000000 230.00000000  70.00000000 500.00000000
1162 310.00000000 230.00000000  70.00000000 500.00000000
1163 310.00000000 230.00000000  70.00000000 500.00000000
1164 310.00000000 230.00000000  70.00000000 500.00000000
1165 310.00000000 230.00000000  70.00000000 500.00000000
1166 310.00000000 230.00000000  70.00000000 500.00000000
1167 310.00000000 230.00000000  70.00000000 500.00000000
1168 310.00000000 230.00000000  70.00000000 500.00000000
1169 310.00000000 230.00000000  70.00000000 500.00000000
1170 310.00000000 230.00000000  70.00000000 500.00000000
1171 310.00000000 230.00000000  70.00000000 500.00000000
1172 310.00000000 230.00000000  70.00000000 500.00000000
1173 310.00000000 230.00000000  70.00000000 500.00000000
1174 310.00000000 230.00000000  70.00000000 500.00000000
1175 310.00000000 230.00000000  70.00000000 500.00000000
1176 310.00000000 230.00000000  70.00000000 500.00000000
1177 310.00000000 230.00000000  70.00000000 500.00000000
1178 310.00000000 230.00000000  70.00000000 500.00000000
1179 310.00000000 230.00000000  70.00000000 500.00000000
1180 310.00000000 230.00000000  70.00000000 500.00000000
1181 310.00000000 230.00000000  70.00000000 500.00000000
1182 310.00000000 230.00000000  70.00000000 500.00000000
1183 310.00000000 230.00000000  70.00000000 500.00000000
1184 310.00000000 230.00000000  70.00000000 500.00000000
1185 310.00000000 230.00000000  70.00000000 500.00000000
1186 310.00000000 230.00000000  70.00000000 500.00000000
1187 310.00000000 230.00000000  70.00000000 500.00000000
1188 310.00000000 230.00000000  70.00000000 500.00000000
1189 310.00000000 190.00000000  70.00000000 500.00000000
1190 310.00000000 190.00000000  70.00000000 500.00000000
1191 310.00000000 190.00000000  70.00000000 500.00000000
1192 310.00000000 190.00000000  70.00000000 500.00000000
1193 310.00000000 190.00000000  70.00000000 500.00000000
1194 310.00000000 190.00000000  70.00000000 500.00000000
1195 310.00000000 190.00000000  70.00000000 500.00000000
1196 310.00000000 190.00000000  70.00000000 500.00000000
1197 310.00000000 190.00000000  70.00000000 500.00000000
1198 310.00000000 190.00000000  70.00000000 500.00000000
1199 310.00000000 190.00000000  70.00000000 500.00000000
1200 310.00000000 190.00000000  70.00000000 500.00000000
1201 310.00000000 190.00000000  70.00000000 500.00000000
1202 310.00000000 190.00000000  70.00000000 500.00000000
1203 310.00000000 190.00000000  70.00000000 500.00000000
1204 310.00000000 190.00000000  70.00000000 500.00000000
1205 310.00000000 190.00000000  70.00000000 500.00000000
1206 310.00000000 190.00000000  70.00000000 500.00000000
1207 310.00000000 190.00000000  70.00000000 500.00000000
1208 310.00000000 190.00000000  70.00000000 500.00000000
1209 310.00000000 190.00000000  70.00000000 500.00000000
1210 310.00000000 190.00000000  70.00000000 500.00000000
1211 310.00000000 190.00000000  70.00000000 500.00000000
1212 310.00000000 190.00000000  70.00000000 500.00000000
1213 310.00000000 190.00000000  70.00000000 500.00000000
1214 310.00000000 190.00000000  70.00000000 500.00000000
1215 310.00000000 190.00000000  70.00000000 500.00000000
1216 310.00000000 190.00000000  70.00000000 500.00000000
1217 310.00000000 190.00000000  70.00000000 500.00000000
1218 310.00000000 190.00000000  70.00000000 500.00000000
1219 310.00000000 190.00000000  70.00000000 500.00000000
1220 310.00000000 190.00000000  70.00000000 500.00000000
1221 310.00000000 190.00000000  70.00000000 500.00000000
1222 310.00000000 190.00000000  70.00000000 500.00000000
1223 310.00000000 190.00000000  70.00000000 500.00000000
1224 310.00000000 190.00000000  70.00000000 500.00000000
1225 310.00000000 190.00000000  70.00000000 500.00000000
1226 310.00000000 190.00000000  70.00000000 500.00000000
1227 310.00000000 190.00000000  70.00000000 500.00000000
1228 310.00000000 190.00000000  70.00000000 500.00000000
1229 310.00000000 190.00000000  70.00000000 500.00000000
1230 310.00000000 190.00000000  70.00000000 500.00000000
1231 310.00000000 190.00000000  70.00000000 500.00000000
1232 310.00000000 190.00000000  70.00000000 500.00000000
1233 310.00000000 190.00000000  70.00000000 500.00000000
1234 310.00000000 190.00000000  70.00000000 500.00000000
1235 310.00000000 190.00000000  70.00000000 500.00000000
1236 310.00000000 190.00000000  70.00000000 500.00000000
1237 310.00000000 190.00000000  70.00000000 500.00000000
1238 310.00000000 190.00000000  70.00000000 500.00000000
1239 310.00000000 190.00000000  70.00000000 500.00000000
1240 310.00000000 190.00000000  70.00000000 500.00000000
1241 310.00000000 190.00000000  70.00000000 500.00000000
1242 310.00000000 190.00000000  70.00000000 500.00000000
1243 310.00000000 190.00000000  70.00000000 500.00000000
1244 310.00000000 190.00000000  70.00000000 500.00000000
1245 310.00000000 190.00000000  70.00000000 500.00000000
1246 310.00000000 190.00000000  70.00000000 500.00000000
1247 310.00000000 190.00000000  70.00000000 500.00000000
1248 310.00000000 190.00000000  70.00000000 500.00000000
1249 310.00000000 190.00000000  70.00000000 500.00000000
1250 310.00000000 190.00000000  70.00000000 500.00000000
1251 310.00000000 190.00000000  70.00000000 500.00000000
1252 310.00000000 190.00000000  70.00000000 500.00000000
1253 310.00000000 190.00000000  70.00000000 500.00000000
1254 310.00000000 190.00000000  70.00000000 500.00000000
1255 310.00000000 190.00000000  70.00000000 500.00000000
1256 310.00000000 190.00000000  70.00000000 500.00000000
1257 310.00000000 190.00000000  70.00000000 500.00000000
1258 310.00000000 190.00000000  70.00000000 500.00000000
1259 310.00000000 190.00000000  70.00000000 500.00000000
1260 310.00000000 190.00000000  70.00000000 500.00000000
1261 310.00000000 190.00000000  70.00000000 500.00000000
1262 310.00000000 190.00000000  70.00000000 500.00000000
1263 310.00000000 190.00000000  70.00000000 500.00000000
1264 310.00000000 190.00000000  70.00000000 500.00000000
1265 310.00000000 190.00000000  70.00000000 500.00000000
1266 310.00000000 190.00000000  70.00000000 500.00000000
1267 310.00000000 190.00000000  70.00000000 500.00000000
1268 310.00000000 190.00000000  70.00000000 500.00000000
1269 310.00000000 190.00000000  70.00000000 500.00000000
1270 310.00000000 190.00000000  70.00000000 500.00000000
1271 310.00000000 190.00000000  70.00000000 500.00000000
1272 310.00000000 190.00000000  70.00000000 500.00000000
1273 310.00000000 190.00000000  70.00000000 500.00000000
1274 310.00000000 190.00000000  70.00000000 500.00000000
1275 310.00000000 190.00000000  70.00000000 500.00000000
1276 310.00000000 190.00000000  70.00000000 500.00000000
1277 310.00000000 190.00000000  70.00000000 500.00000000
1278 310.00000000 190.00000000  70.00000000 500.00000000
1279 310.00000000 190.00000000  70.00000000 500.00000000
1280 310.00000000 190.00000000  70.00000000 500.00000000
1281 310.00000000 190.00000000  70.00000000 500.00000000
1282 310.00000000 190.00000000  70.00000000 500.00000000
1283 310.00000000 190.00000000  70.00000000 500.00000000
1284 310.00000000 190.00000000  70.00000000 500.00000000
1285 310.00000000 190.00000000  70.00000000 500.00000000
1286 310.00000000 190.00000000  70.00000000 500.00000000
1287 310.00000000 190.00000000  70.00000000 500.00000000
1288 310.00000000 190.00000000  70.00000000 500.00000000
1289 310.00000000 190.00000000  70.00000000 500.00000000
1290 310.00000000 190.00000000  70.00000000 500.00000000
1291 310.00000000 190.00000000  70.00000000 500.00000000
1292 310.00000000 190.00000000  70.00000000 500.00000000
1293 310.00000000 190.00000000  70.00000000 500.00000000
1294 310.00000000 190.00000000  70.00000000 500.00000000
1295 310.00000000 190.00000000  70.00000000 500.00000000
1296 310.00000000 190.00000000  70.00000000 500.00000000
1297 270.00000000 310.00000000  70.00000000 500.00000000
1298 270.00000000 310.00000000  70.00000000 500.00000000
1299 270.00000000 310.00000000  70.00000000 500.00000000
1300 270.00000000 310.00000000  70.00000000 500.00000000
1301 270.00000000 310.00000000  70.00000000 500.00000000
1302 270.00000000 310.00000000  70.00000000 500.00000000
1303 270.00000000 310.00000000  70.00000000 500.00000000
1304 270.00000000 310.00000000  70.00000000 500.00000000
1305 270.00000000 310.00000000  70.00000000 500.00000000
1306 270.00000000 310.00000000  70.00000000 500.00000000
1307 270.00000000 310.00000000  70.00000000 500.00000000
1308 270.00000000 310.00000000  70.00000000 500.00000000
1309 270.00000000 310.00000000  70.00000000 500.00000000
1310 270.00000000 310.00000000  70.00000000 500.00000000
1311 270.00000000 310.00000000  70.00000000 500.00000000
1312 270.00000000 310.00000000  70.00000000 500.00000000
1313 270.00000000 310.00000000  70.00000000 500.00000000
1314 270.00000000 310.00000000  70.00000000 500.00000000
1315 270.00000000 310.00000000  70.00000000 500.00000000
1316 270.00000000 310.00000000  70.00000000 500.00000000
1317 270.00000000 310.00000000  70.00000000 500.00000000
1318 270.00000000 310.00000000  70.00000000 500.00000000
1319 270.00000000 310.00000000  70.00000000 500.00000000
1320 270.00000000 310.00000000  70.00000000 500.00000000
1321 270.00000000 310.00000000  70.00000000 500.00000000
1322 270.00000000 310.00000000  70.00000000 500.00000000
1323 270.00000000 310.00000000  70.00000000 500.00000000
1324 270.00000000 310.00000000  70.00000000 500.00000000
1325 270.00000000 310.00000000  70.00000000 500.00000000
1326 270.00000000 310.00000000  70.00000000 500.00000000
1327 270.00000000 310.00000000  70.00000000 500.00000000
1328 270.00000000 310.00000000  70.00000000 500.00000000
1329 270.00000000 310.00000000  70.00000000 500.00000000
1330 270.00000000 310.00000000  70.00000000 500.00000000
1331 270.00000000 310.00000000  70.00000000 500.00000000
1332 270.00000000 310.00000000  70.00000000 500.00000000
1333 270.00000000 310.00000000  70.00000000 500.00000000
1334 270.00000000 310.00000000  70.00000000 500.00000000
1335 270.00000000 310.00000000  70.00000000 500.00000000
1336 270.00000000 310.00000000  70.00000000 500.00000000
1337 270.00000000 310.00000000  70.00000000 500.00000000
1338 270.00000000 310.00000000  70.00000000 500.00000000
1339 270.00000000 310.00000000  70.00000000 500.00000000
1340 270.00000000 310.00000000  70.00000000 500.00000000
1341 270.00000000 310.00000000  70.00000000 500.00000000
1342 270.00000000 310.00000000  70.00000000 500.00000000
1343 270.00000000 310.00000000  70.00000000 500.00000000
1344 270.00000000 310.00000000  70.00000000 500.00000000
1345 270.00000000 310.00000000  70.00000000 500.00000000
1346 270.00000000 310.00000000  70.00000000 500.00000000
1347 270.00000000 310.00000000  70.00000000 500.00000000
1348 270.00000000 310.00000000  70.00000000 500.00000000
1349 270.00000000 310.00000000  70.00000000 500.00000000
1350 270.00000000 310.00000000  70.00000000 500.00000000
1351 270.00000000 310.00000000  70.00000000 500.00000000
1352 270.00000000 310.00000000  70.00000000 500.00000000
1353 270.00000000 310.00000000  70.00000000 500.00000000
1354 270.00000000 310.00000000  70.00000000 500.00000000
1355 270.00000000 310.00000000  70.00000000 500.00000000
1356 270.00000000 310.00000000  70.00000000 500.00000000
1357 270.00000000 310.00000000  70.00000000 500.00000000
1358 270.00000000 310.00000000  70.00000000 500.00000000
1359 270.00000000 310.00000000  70.00000000 500.00000000
1360 270.00000000 310.00000000  70.00000000 500.00000000
1361 270.00000000 310.00000000  70.00000000 500.00000000
1362 270.00000000 310.00000000  70.00000000 500.00000000
1363 270.00000000 310.00000000  70.00000000 500.00000000
1364 270.00000000 310.00000000  70.00000000 500.00000000
1365 270.00000000 310.00000000  70.00000000 500.00000000
1366 270.00000000 310.00000000  70.00000000 500.00000000
1367 270.00000000 310.00000000  70.00000000 500.00000000
1368 270.00000000 310.00000000  70.00000000 500.00000000
1369 270.00000000 310.00000000  70.00000000 500.00000000
1370 270.00000000 310.00000000  70.00000000 500.00000000
1371 270.00000000 310.00000000  70.00000000 500.00000000
1372 270.00000000 310.00000000  70.00000000 500.00000000
1373 270.00000000 310.00000000  70.00000000 500.00000000
1374 270.00000000 310.00000000  70.00000000 500.00000000
1375 270.00000000 310.00000000  70.00000000 500.00000000
1376 270.00000000 310.00000000  70.00000000 500.00000000
1377 270.00000000 310.00000000  70.00000000 500.00000000
1378 270.00000000 310.00000000  70.00000000 500.00000000
1379 270.00000000 310.00000000  70.00000000 500.00000000
1380 270.00000000 310.00000000  70.00000000 500.00000000
1381 270.00000000 310.00000000  70.00000000 500.00000000
1382 270.00000000 310.00000000  70.00000000 500.00000000
1383 270.00000000 310.00000000  70.00000000 500.00000000
1384 270.00000000 310.00000000  70.00000000 500.00000000
1385 270.00000000 310.00000000  70.00000000 500.00000000
1386 270.00000000 310.00000000  70.00000000 500.00000000
1387 270.00000000 310.00000000  70.00000000 500.00000000
1388 270.00000000 310.00000000  70.00000000 500.00000000
1389 270.00000000 310.00000000  70.00000000 500.00000000
1390 270.00000000 310.00000000  70.00000000 500.00000000
1391 270.00000000 310.00000000  70.00000000 500.00000000
1392 270.00000000 310.00000000  70.00000000 500.00000000
1393 270.00000000 310.00000000  70.00000000 500.00000000
1394 270.00000000 310.00000000  70.00000000 500.00000000
1395 270.00000000 310.00000000  70.00000000 500.00000000
1396 270.00000000 310.00000000  70.00000000 500.00000000
1397 270.00000000 310.00000000  70.00000000 500.00000000
1398 270.00000000 310.00000000  70.00000000 500.00000000
1399 270.00000000 310.00000000  70.00000000 500.00000000
1400 270.00000000 310.00000000  70.00000000 500.00000000
1401 270.00000000 310.00000000  70.00000000 500.00000000
1402 270.00000000 310.00000000  70.00000000 500.00000000
1403 270.00000000 310.00000000  70.00000000 500.00000000
1404 270.00000000 310.00000000  70.00000000 500.00000000
1405 270.00000000 270.00000000  70.00000000 500.00000000
1406 270.00000000 270.00000000  70.00000000 500.00000000
1407 270.00000000 270.00000000  70.00000000 500.00000000
1408 270.00000000 270.00000000  70.00000000 500.00000000
1409 270.00000000 270.00000000  70.00000000 500.00000000
1410 270.00000000 270.00000000  70.00000000 500.00000000
1411 270.00000000 270.00000000  70.00000000 500.00000000
1412 270.00000000 270.00000000  70.00000000 500.00000000
1413 270.00000000 270.00000000  70.00000000 500.00000000
1414 270.00000000 270.00000000  70.00000000 500.00000000
1415 270.00000000 270.00000000  70.00000000 500.00000000
1416 270.00000000 270.00000000  70.00000000 500.00000000
1417 270.00000000 270.00000000  70.00000000 500.00000000
1418 270.00000000 270.00000000  70.00000000 500.00000000
1419 270.00000000 270.00000000  70.00000000 500.00000000
1420 270.00000000 270.00000000  70.00000000 500.00000000
1421 270.00000000 270.00000000  70.00000000 500.00000000
1422 270.00000000 270.00000000  70.00000000 500.00000000
1423 270.00000000 270.00000000  70.00000000 500.00000000
1424 270.00000000 270.00000000  70.00000000 500.00000000
1425 270.00000000 270.00000000  70.00000000 500.00000000
1426 270.00000000 270.00000000  70.00000000 500.00000000
1427 270.00000000 270.00000000  70.00000000 500.00000000
1428 270.00000000 270.00000000  70.00000000 500.00000000
1429 270.00000000 270.00000000  70.00000000 500.00000000
1430 270.00000000 270.00000000  70.00000000 500.00000000
1431 270.00000000 270.00000000  70.00000000 500.00000000
1432 270.00000000 270.00000000  70.00000000 500.00000000
1433 270.00000000 270.00000000  70.00000000 500.00000000
1434 270.00000000 270.00000000  70.00000000 500.00000000
1435 270.00000000 270.00000000  70.00000000 500.00000000
1436 270.00000000 270.00000000  70.00000000 500.00000000
1437 270.00000000 270.00000000  70.00000000 500.00000000
1438 270.00000000 270.00000000  70.00000000 500.00000000
1439 270.00000000 270.00000000  70.00000000 500.00000000
1440 270.00000000 270.00000000  70.00000000 500.00000000
1441 270.00000000 270.00000000  70.00000000 500.00000000
1442 270.00000000 270.00000000  70.00000000 500.00000000
1443 270.00000000 270.00000000  70.00000000 500.00000000
1444 270.00000000 270.00000000  70.00000000 500.00000000
1445 270.00000000 270.00000000  70.00000000 500.00000000
1446 270.00000000 270.00000000  70.00000000 500.00000000
1447 270.00000000 270.00000000  70.00000000 500.00000000
1448 270.00000000 270.00000000  70.00000000 500.00000000
1449 270.00000000 270.00000000  70.00000000 500.00000000
1450 270.00000000 270.00000000  70.00000000 500.00000000
1451 270.00000000 270.00000000  70.00000000 500.00000000
1452 270.00000000 270.00000000  70.00000000 500.00000000
1453 270.00000000 270.00000000  70.00000000 500.00000000
1454 270.00000000 270.00000000  70.00000000 500.00000000
1455 270.00000000 270.00000000  70.00000000 500.00000000
1456 270.00000000 270.00000000  70.00000000 500.00000000
1457 270.00000000 270.00000000  70.00000000 500.00000000
1458 270.00000000 270.00000000  70.00000000 500.00000000
1459 270.00000000 270.00000000  70.00000000 500.00000000
1460 270.00000000 270.00000000  70.00000000 500.00000000
1461 270.00000000 270.00000000  70.00000000 500.00000000
1462 270.00000000 270.00000000  70.00000000 500.00000000
1463 270.00000000 270.00000000  70.00000000 500.00000000
1464 270.00000000 270.00000000  70.00000000 500.00000000
1465 270.00000000 270.00000000  70.00000000 500.00000000
1466 270.00000000 270.00000000  70.00000000 500.00000000
1467 270.00000000 270.00000000  70.00000000 500.00000000
1468 270.00000000 270.00000000  70.00000000 500.00000000
1469 270.00000000 270.00000000  70.00000000 500.00000000
1470 270.00000000 270.00000000  70.00000000 500.00000000
1471 270.00000000 270.00000000  70.00000000 500.00000000
1472 270.00000000 270.00000000  70.00000000 500.00000000
1473 270.00000000 270.00000000  70.00000000 500.00000000
1474 270.00000000 270.00000000  70.00000000 500.00000000
1475 270.00000000 270.00000000  70.00000000 500.00000000
1476 270.00000000 270.00000000  70.00000000 500.00000000
1477 270.00000000 270.00000000  70.00000000 500.00000000
1478 270.00000000 270.00000000  70.00000000 500.00000000
1479 270.00000000 270.00000000  70.00000000 500.00000000
1480 270.00000000 270.00000000  70.00000000 500.00000000
1481 270.00000000 270.00000000  70.00000000 500.00000000
1482 270.00000000 270.00000000  70.00000000 500.00000000
1483 270.00000000 270.00000000  70.00000000 500.00000000
1484 270.00000000 270.00000000  70.00000000 500.00000000
1485 270.00000000 270.00000000  70.00000000 500.00000000
1486 270.00000000 270.00000000  70.00000000 500.00000000
1487 270.00000000 270.00000000  70.00000000 500.00000000
1488 270.00000000 270.00000000  70.00000000 500.00000000
1489 270.00000000 270.00000000  70.00000000 500.00000000
1490 270.00000000 270.00000000  70.00000000 500.00000000
1491 270.00000000 270.00000000  70.00000000 500.00000000
1492 270.00000000 270.00000000  70.00000000 500.00000000
1493 270.00000000 270.00000000  70.00000000 500.00000000
1494 270.00000000 270.00000000  70.00000000 500.00000000
1495 270.00000000 270.00000000  70.00000000 500.00000000
1496 270.00000000 270.00000000  70.00000000 500.00000000
1497 270.00000000 270.00000000  70.00000000 500.00000000
1498 270.00000000 270.00000000  70.00000000 500.00000000
1499 270.00000000 270.00000000  70.00000000 500.00000000
1500 270.00000000 270.00000000  70.00000000 500.00000000
1501 270.00000000 270.00000000  70.00000000 500.00000000
1502 270.00000000 270.00000000  70.00000000 500.00000000
1503 270.00000000 270.00000000  70.00000000 500.00000000
1504 270.00000000 270.00000000  70.00000000 500.00000000
1505 270.00000000 270.00000000  70.00000000 500.00000000
1506 270.00000000 270.00000000  70.00000000 500.00000000
1507 270.00000000 270.00000000  70.00000000 500.00000000
1508 270.00000000 270.00000000  70.00000000 500.00000000
1509 270.00000000 270.00000000  70.00000000 500.00000000
1510 270.00000000 270.00000000  70.00000000 500.00000000
1511 270.00000000 270.00000000  70.00000000 500.00000000
1512 270.00000000 270.00000000  70.00000000 500.00000000
1513 270.00000000 230.00000000  70.00000000 500.00000000
1514 270.00000000 230.00000000  70.00000000 500.00000000
1515 270.00000000 230.00000000  70.00000000 500.00000000
1516 270.00000000 230.00000000  70.00000000 500.00000000
1517 270.00000000 230.00000000  70.00000000 500.00000000
1518 270.00000000 230.00000000  70.00000000 500.00000000
1519 270.00000000 230.00000000  70.00000000 500.00000000
1520 270.00000000 230.00000000  70.00000000 500.00000000
1521 270.00000000 230.00000000  70.00000000 500.00000000
1522 270.00000000 230.00000000  70.00000000 500.00000000
1523 270.00000000 230.00000000  70.00000000 500.00000000
1524 270.00000000 230.00000000  70.00000000 500.00000000
1525 270.00000000 230.00000000  70.00000000 500.00000000
1526 270.00000000 230.00000000  70.00000000 500.00000000
1527 270.00000000 230.00000000  70.00000000 500.00000000
1528 270.00000000 230.00000000  70.00000000 500.00000000
1529 270.00000000 230.00000000  70.00000000 500.00000000
1530 270.00000000 230.00000000  70.00000000 500.00000000
1531 270.00000000 230.00000000  70.00000000 500.00000000
1532 270.00000000 230.00000000  70.00000000 500.00000000
1533 270.00000000 230.00000000  70.00000000 500.00000000
1534 270.00000000 230.00000000  70.00000000 500.00000000
1535 270.00000000 230.00000000  70.00000000 500.00000000
1536 270.00000000 230.00000000  70.00000000 500.00000000
1537 270.00000000 230.00000000  70.00000000 500.00000000
1538 270.00000000 230.00000000  70.00000000 500.00000000
1539 270.00000000 230.00000000  70.00000000 500.00000000
1540 270.00000000 230.00000000  70.00000000 500.00000000
1541 270.00000000 230.00000000  70.00000000 500.00000000
1542 270.00000000 230.00000000  70.00000000 500.00000000
1543 270.00000000 230.00000000  70.00000000 500.00000000
1544 270.00000000 230.00000000  70.00000000 500.00000000
1545 270.00000000 230.00000000  70.00000000 500.00000000
1546 270.00000000 230.00000000  70.00000000 500.00000000
1547 270.00000000 230.00000000  70.00000000 500.00000000
1548 270.00000000 230.00000000  70.00000000 500.00000000
1549 270.00000000 230.00000000  70.00000000 500.00000000
1550 270.00000000 230.00000000  70.00000000 500.00000000
1551 270.00000000 230.00000000  70.00000000 500.00000000
1552 270.00000000 230.00000000  70.00000000 500.00000000
1553 270.00000000 230.00000000  70.00000000 500.00000000
1554 270.00000000 230.00000000  70.00000000 500.00000000
1555 270.00000000 230.00000000  70.00000000 500.00000000
1556 270.00000000 230.00000000  70.00000000 500.00000000
1557 270.00000000 230.00000000  70.00000000 500.00000000
1558 270.00000000 230.00000000  70.00000000 500.00000000
1559 270.00000000 230.00000000  70.00000000 500.00000000
1560 270.00000000 230.00000000  70.00000000 500.00000000
1561 270.00000000 230.00000000  70.00000000 500.00000000
1562 270.00000000 230.00000000  70.00000000 500.00000000
1563 270.00000000 230.00000000  70.00000000 500.00000000
1564 270.00000000 230.00000000  70.00000000 500.00000000
1565 270.00000000 230.00000000  70.00000000 500.00000000
1566 270.00000000 230.00000000  70.00000000 500.00000000
1567 270.00000000 230.00000000  70.00000000 500.00000000
1568 270.00000000 230.00000000  70.00000000 500.00000000
1569 270.00000000 230.00000000  70.00000000 500.00000000
1570 270.00000000 230.00000000  70.00000000 500.00000000
1571 270.00000000 230.00000000  70.00000000 500.00000000
1572 270.00000000 230.00000000  70.00000000 500.00000000
1573 270.00000000 230.00000000  70.00000000 500.00000000
1574 270.00000000 230.00000000  70.00000000 500.00000000
1575 270.00000000 230.00000000  70.00000000 500.00000000
1576 270.00000000 230.00000000  70.00000000 500.00000000
1577 270.00000000 230.00000000  70.00000000 500.00000000
1578 270.00000000 230.00000000  70.00000000 500.00000000
1579 270.00000000 230.00000000  70.00000000 500.00000000
1580 270.00000000 230.00000000  70.00000000 500.00000000
1581 270.00000000 230.00000000  70.00000000 500.00000000
1582 270.00000000 230.00000000  70.00000000 500.00000000
1583 270.00000000 230.00000000  70.00000000 500.00000000
1584 270.00000000 230.00000000  70.00000000 500.00000000
1585 270.00000000 230.00000000  70.00000000 500.00000000
1586 270.00000000 230.00000000  70.00000000 500.00000000
1587 270.00000000 230.00000000  70.00000000 500.00000000
1588 270.00000000 230.00000000  70.00000000 500.00000000
1589 270.00000000 230.00000000  70.00000000 500.00000000
1590 270.00000000 230.00000000  70.00000000 500.00000000
